GEOID,cost_burden_rate,severe_cost_burden_rate,overcrowding_rate,cost_burden_norm,severe_cost_burden_norm,overcrowding_norm,housing_score,housing_score_components,housing_insecurity_high,B19013_001E,pct_hispanic,poverty_rate,B03002_003E,B03002_004E,B03002_001E
480291216045,0.4545454545454545,0.0,,0.4545454545454545,0.0,,0.22727272727272724,2,0,124417,0.1961249505733491,0.0,1400,304,2529
480291216051,0.4520547945205479,0.0,0.0,0.4520547945205479,0.0,0.0,0.1506849315068493,3,0,81250,0.3828682673588578,0.0277777777777777,788,57,1541
480291216052,0.5720930232558139,0.3302325581395349,,0.5720930232558139,0.3302325581395349,,0.4511627906976744,2,0,69700,0.4169014084507042,0.0424242424242424,351,44,710
480291216061,0.7777777777777778,0.0,,0.7777777777777778,0.0,,0.3888888888888889,2,0,93482,0.4208566108007449,0.0978260869565217,199,104,537
480291216062,0.519277108433735,0.3108433734939759,,0.519277108433735,0.3108433734939759,,0.4150602409638554,2,0,55227,0.3337271116361488,0.0524590163934426,946,115,1693
480291216063,0.0,0.0,,0.0,0.0,,0.0,2,0,75637,0.3668032786885246,0.0,509,72,976
480291216064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,53750,0.4102564102564102,0.0,311,0,585
480291217011,0.4078549848942598,0.0483383685800604,1.0,0.4078549848942598,0.0483383685800604,1.0,0.4853977844914401,3,1,77885,0.5869565217391305,0.1294964028776978,704,151,2070
480291217012,0.282051282051282,0.0,,0.282051282051282,0.0,,0.141025641025641,2,0,98750,0.3147410358565737,0.1374045801526717,338,140,753
480291217013,0.2312925170068027,0.1360544217687075,,0.2312925170068027,0.1360544217687075,,0.18367346938775508,2,0,68846,0.3877118644067797,0.0,385,71,944
480291217014,0.7383177570093458,0.7383177570093458,,0.7383177570093458,0.7383177570093458,,0.7383177570093458,2,1,71481,0.6144349477682811,0.025735294117647,341,30,1053
480291217021,0.7371794871794872,0.1474358974358974,,0.7371794871794872,0.1474358974358974,,0.4423076923076923,2,0,108232,0.2794196668457818,0.1194879089615931,1087,180,1861
480291217022,0.5923566878980892,0.2908704883227176,,0.5923566878980892,0.2908704883227176,,0.4416135881104034,2,0,76311,0.1842927264614011,0.1598440545808966,856,609,2241
480291217023,0.4186851211072664,0.3356401384083045,0.0,0.4186851211072664,0.3356401384083045,0.0,0.25144175317185696,3,0,84981,0.3911483253588517,0.0677764565992865,1743,166,3344
480291218021,0.0,0.0,,0.0,0.0,,0.0,2,0,143750,0.3982658959537572,0.0,555,202,1730
480291218022,0.4642857142857143,0.1071428571428571,,0.4642857142857143,0.1071428571428571,,0.2857142857142857,2,0,81250,0.5801820728291317,0.0514603616133518,734,326,2856
480291218023,0.5609756097560976,0.5609756097560976,,0.5609756097560976,0.5609756097560976,,0.5609756097560976,2,1,80123,0.5677451971688574,0.0,621,132,1978
480291218024,0.3511904761904761,0.2817460317460317,0.0,0.3511904761904761,0.2817460317460317,0.0,0.21097883597883593,3,0,82680,0.5609695152423788,0.128668171557562,880,746,4002
480291218031,0.3681318681318681,0.2637362637362637,,0.3681318681318681,0.2637362637362637,,0.3159340659340659,2,0,82677,0.3218736570691878,0.0819209039548022,905,467,2327
480291218032,0.4070796460176991,0.3185840707964602,,0.4070796460176991,0.3185840707964602,,0.36283185840707965,2,0,83955,0.7703549060542797,0.1310861423220973,220,0,958
480291218033,0.38,0.38,1.0,0.38,0.38,1.0,0.5866666666666667,3,1,91406,0.6030259365994236,0.0647668393782383,463,25,1388
480291218041,0.6989079563182528,0.2121684867394696,0.1282051282051282,0.6989079563182528,0.2121684867394696,0.1282051282051282,0.34642719042095016,3,0,62086,0.4018495166036149,0.1214421252371916,872,369,2379
480291218042,0.6121495327102804,0.3691588785046729,,0.6121495327102804,0.3691588785046729,,0.49065420560747663,2,1,71676,0.5999251497005988,0.0419501133786848,703,324,2672
480291218043,0.6161290322580645,0.4290322580645161,0.0,0.6161290322580645,0.4290322580645161,0.0,0.34838709677419355,3,0,-666666666,0.445835942391985,0.5,320,457,1597
480291218081,0.0,0.0,,0.0,0.0,,0.0,2,0,60833,0.4769503546099291,0.2832369942196532,171,15,564
480291218082,0.5578947368421052,0.3263157894736842,0.5254237288135594,0.5578947368421052,0.3263157894736842,0.5254237288135594,0.4698780850431163,3,1,90205,0.4914361001317523,0.0544815465729349,987,66,2277
480291218091,1.0,0.0,,1.0,0.0,,0.5,2,1,82826,0.5039817974971559,0.0308880308880308,407,0,879
480291218092,0.7672413793103449,0.2068965517241379,,0.7672413793103449,0.2068965517241379,,0.4870689655172414,2,1,76823,0.5611667392250762,0.0207715133531157,778,79,2297
480291218093,1.0,0.0,,1.0,0.0,,0.5,2,1,88958,0.4271186440677966,0.0403225806451612,733,187,1770
480291218101,0.3548387096774194,0.3548387096774194,0.0,0.3548387096774194,0.3548387096774194,0.0,0.23655913978494625,3,0,92266,0.4984137055837563,0.0212527964205816,1278,29,3152
480291218102,0.0,0.0,,0.0,0.0,,0.0,2,0,114605,0.4678492239467849,0.0,457,235,1353
480291218111,0.5461711711711712,0.2049549549549549,0.6285714285714286,0.5461711711711712,0.2049549549549549,0.6285714285714286,0.4598991848991849,3,0,80845,0.4446343779677113,0.0663841807909604,1987,258,5265
480291218112,0.0,0.0,,0.0,0.0,,0.0,2,0,113292,0.2542204568023833,0.0,522,93,1007
480291218121,0.0,0.0,,0.0,0.0,,0.0,2,0,83718,0.637270341207349,0.0,463,154,1905
480291218122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,152793,0.4156682027649769,0.0,503,0,1085
480291218123,0.0,0.0,,0.0,0.0,,0.0,2,0,69688,0.293040293040293,0.0,365,0,546
480291218124,,,,,,,,0,0,158889,0.5880322209436134,0.0,358,0,869
480291218125,0.5633802816901409,0.1830985915492957,1.0,0.5633802816901409,0.1830985915492957,1.0,0.5821596244131455,3,1,80179,0.319672131147541,0.1023339317773788,1282,41,2196
480291218131,0.184931506849315,0.0,0.0,0.184931506849315,0.0,0.0,0.06164383561643833,3,0,94514,0.4702457956015524,0.0232018561484918,635,27,1546
480291219031,0.2852998065764023,0.0899419729206963,0.0,0.2852998065764023,0.0899419729206963,0.0,0.12508059316569953,3,0,96797,0.3440787241262301,0.0,1007,489,2947
480291219032,0.2156862745098039,0.2156862745098039,,0.2156862745098039,0.2156862745098039,,0.2156862745098039,2,0,138924,0.2992465016146394,0.0,1597,197,2787
480291219041,0.2360248447204969,0.0496894409937888,0.8888888888888888,0.2360248447204969,0.0496894409937888,0.8888888888888888,0.39153439153439146,3,0,94878,0.5722054380664653,0.0249433106575963,434,0,1655
480291219042,0.1333333333333333,0.0,0.0,0.1333333333333333,0.0,0.0,0.04444444444444443,3,0,122188,0.1955128205128205,0.0,1031,57,1872
480291219051,0.5015974440894568,0.3130990415335463,0.0,0.5015974440894568,0.3130990415335463,0.0,0.2715654952076677,3,0,170564,0.2845961177207263,0.0315217391304347,1900,277,3194
480291219052,,,,,,,,0,0,244375,0.4070622854340363,0.0,868,178,2039
480291219053,0.7450628366247756,0.6032315978456014,,0.7450628366247756,0.6032315978456014,,0.6741472172351886,2,1,63083,0.4500896592946802,0.0961098398169336,418,18,1673
480291219061,0.1556420233463035,0.0330739299610894,0.0,0.1556420233463035,0.0330739299610894,0.0,0.06290531776913097,3,0,88516,0.1996827285346024,0.0326693227091633,2797,39,5043
480291219062,0.4420289855072464,0.0951086956521739,0.6526315789473685,0.4420289855072464,0.0951086956521739,0.6526315789473685,0.39658975336892954,3,0,87841,0.4261042842909332,0.0,1575,79,3011
480291219081,,,,,,,,0,0,186719,0.1461988304093567,0.0,653,54,855
480291219082,0.8961038961038961,0.8961038961038961,,0.8961038961038961,0.8961038961038961,,0.8961038961038961,2,1,130486,0.4221963523476911,0.0864516129032258,1284,0,2577
480291219091,0.1856963613550815,0.1091593475533249,,0.1856963613550815,0.1091593475533249,,0.1474278544542032,2,0,103500,0.2140430351075877,0.0394218134034165,696,1622,3532
480291219092,0.3955669224211424,0.2284739982949701,0.0,0.3955669224211424,0.2284739982949701,0.0,0.20801364023870417,3,0,87807,0.4558177379983726,0.1167076167076167,2218,920,6145
480291219101,0.578397212543554,0.4233449477351916,,0.578397212543554,0.4233449477351916,,0.5008710801393728,2,1,94556,0.2318494965553789,0.0,2341,121,3774
480291219102,0.7114093959731543,0.1342281879194631,,0.7114093959731543,0.1342281879194631,,0.4228187919463087,2,0,147757,0.4316032295271049,0.0,2148,182,4335
480291219111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,156553,0.3940923259611102,0.0,3461,90,6737
480291219112,0.7889908256880734,0.0,,0.7889908256880734,0.0,,0.3944954128440367,2,0,132935,0.2566820276497696,0.0,923,177,2170
480291219121,0.0,0.0,,0.0,0.0,,0.0,2,0,136427,0.4260817307692308,0.0302800908402725,1489,565,4992
480291219122,0.1890909090909091,0.0327272727272727,,0.1890909090909091,0.0327272727272727,,0.1109090909090909,2,0,86950,0.3182530795072788,0.0,1686,803,4465
480291219123,0.7490196078431373,0.188235294117647,,0.7490196078431373,0.188235294117647,,0.46862745098039216,2,1,185488,0.4053030303030303,0.0,589,427,2640
480291302001,0.4285714285714285,0.2,,0.4285714285714285,0.2,,0.3142857142857143,2,0,62969,0.8878842676311031,0.1219512195121951,23,39,553
480291302002,0.9315068493150684,0.6438356164383562,,0.9315068493150684,0.6438356164383562,,0.7876712328767124,2,1,28711,0.8975332068311196,0.3833333333333333,11,82,1054
480291303001,0.2368421052631578,0.2368421052631578,,0.2368421052631578,0.2368421052631578,,0.2368421052631578,2,0,81645,0.6552217453505007,0.1586206896551724,114,123,699
480291303002,0.6862745098039216,0.2745098039215686,0.0,0.6862745098039216,0.2745098039215686,0.0,0.3202614379084967,3,0,45200,0.8732558139534884,0.2526315789473684,30,23,860
480291303003,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,3,0,-666666666,0.9045801526717556,0.417910447761194,0,8,262
480291303004,1.0,1.0,,1.0,1.0,,1.0,2,1,-666666666,0.7142857142857143,0.1646341463414634,12,102,539
480291304011,0.3037974683544304,0.3037974683544304,,0.3037974683544304,0.3037974683544304,,0.3037974683544304,2,0,55208,0.6759656652360515,0.1260504201680672,99,52,466
480291304012,0.725925925925926,0.5925925925925926,,0.725925925925926,0.5925925925925926,,0.6592592592592592,2,1,12244,0.7003222341568206,0.627906976744186,33,230,931
480291304013,0.7344632768361582,0.0,0.0,0.7344632768361582,0.0,0.0,0.2448210922787194,3,0,47604,0.990961380443714,0.2964169381107492,11,0,1217
480291304014,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,3,0,100833,0.9063761097659404,0.0,98,0,1239
480291304021,0.5301204819277109,0.0843373493975903,0.0,0.5301204819277109,0.0843373493975903,0.0,0.20481927710843373,3,0,49688,0.8870650032829941,0.1890756302521008,63,95,1523
480291304022,0.6557377049180327,0.3579234972677595,0.0,0.6557377049180327,0.3579234972677595,0.0,0.3378870673952641,3,0,22119,0.6593856655290102,0.5251798561151079,193,281,1465
480291304023,0.6852367688022284,0.5710306406685237,0.0,0.6852367688022284,0.5710306406685237,0.0,0.4187558031569174,3,0,-666666666,0.7332775919732442,0.6470588235294118,75,244,1196
480291305001,0.7209302325581395,0.7209302325581395,0.0,0.7209302325581395,0.7209302325581395,0.0,0.48062015503875966,3,1,-666666666,0.7884250474383302,0.2448132780082987,10,197,1054
480291305002,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,3,1,62037,0.7392438070404173,0.0,0,200,767
480291305003,0.6528662420382165,0.5063694267515924,,0.6528662420382165,0.5063694267515924,,0.5796178343949044,2,1,12065,0.6706349206349206,0.5740740740740741,80,314,1260
480291305004,0.7312775330396476,0.3348017621145374,0.0,0.7312775330396476,0.3348017621145374,0.0,0.35535976505139494,3,0,27594,0.8724279835390947,0.628099173553719,60,2,486
480291306001,0.6486486486486487,0.054054054054054,0.3478260869565217,0.6486486486486487,0.054054054054054,0.3478260869565217,0.35017626321974143,3,0,40919,0.723404255319149,0.3617021276595745,115,114,846
480291306002,0.6594827586206896,0.1637931034482758,,0.6594827586206896,0.1637931034482758,,0.4116379310344827,2,0,34699,0.5698324022346368,0.2597402597402597,254,208,1074
480291306003,0.4883040935672514,0.2953216374269006,,0.4883040935672514,0.2953216374269006,,0.391812865497076,2,0,-666666666,0.7585470085470085,0.213953488372093,76,150,936
480291306004,0.5549132947976878,0.1271676300578034,,0.5549132947976878,0.1271676300578034,,0.3410404624277456,2,0,36667,0.6368563685636857,0.0576923076923076,104,159,738
480291307001,0.5836012861736335,0.4180064308681672,0.627906976744186,0.5836012861736335,0.4180064308681672,0.627906976744186,0.5431715645953289,3,1,20786,0.5972017673048601,0.568,80,432,1358
480291307002,0.6573033707865169,0.3876404494382022,0.0,0.6573033707865169,0.3876404494382022,0.0,0.34831460674157305,3,0,25262,0.6741682974559687,0.3991935483870967,56,277,1022
480291308001,0.8262350936967632,0.4974446337308347,0.0,0.8262350936967632,0.4974446337308347,0.0,0.44122657580919933,3,0,22500,0.1363470652570178,0.6409090909090909,49,2211,2743
480291308002,0.717391304347826,0.3985507246376811,0.0,0.717391304347826,0.3985507246376811,0.0,0.37198067632850235,3,0,34274,0.6420950533462657,0.0833333333333333,190,168,1031
480291308003,0.7398843930635838,0.4508670520231214,0.0,0.7398843930635838,0.4508670520231214,0.0,0.3969171483622351,3,0,25900,0.6164772727272727,0.5123152709359606,74,316,1056
480291308004,0.4125,0.275,0.0,0.4125,0.275,0.0,0.22916666666666666,3,0,38871,0.814968814968815,0.4874371859296482,79,96,962
480291309001,0.6702412868632708,0.4182305630026809,0.0,0.6702412868632708,0.4182305630026809,0.0,0.3628239499553172,3,0,48068,0.2943949711891042,0.092378752886836,393,718,1909
480291309002,0.0339622641509433,0.0339622641509433,0.0,0.0339622641509433,0.0339622641509433,0.0,0.0226415094339622,3,0,41364,0.772140221402214,0.1035714285714285,32,215,1084
480291309003,0.4536862003780718,0.0623818525519848,0.3386454183266932,0.4536862003780718,0.0623818525519848,0.3386454183266932,0.2849044904189166,3,0,55121,0.7366535292010032,0.2163187855787476,177,506,2791
480291310001,0.5330188679245284,0.3537735849056603,0.3564356435643564,0.5330188679245284,0.3537735849056603,0.3564356435643564,0.41440936546484836,3,0,37898,0.5350194552529183,0.5157068062827225,342,1568,4112
480291310002,0.0,0.0,,0.0,0.0,,0.0,2,0,61250,0.2759856630824372,0.0,60,344,558
480291310003,0.7319587628865979,0.4536082474226804,,0.7319587628865979,0.4536082474226804,,0.5927835051546392,2,1,55652,0.5567567567567567,0.3446601941747573,27,301,740
480291310004,0.6095890410958904,0.0,0.0,0.6095890410958904,0.0,0.0,0.20319634703196346,3,0,31063,0.4326306141154903,0.1927083333333333,103,516,1091
480291311001,0.6463414634146342,0.048780487804878,1.0,0.6463414634146342,0.048780487804878,1.0,0.5650406504065041,3,1,57712,0.9253731343283582,0.4630872483221476,22,32,737
480291311002,0.8947368421052632,0.4210526315789473,0.0,0.8947368421052632,0.4210526315789473,0.0,0.43859649122807015,3,0,35619,0.5432692307692307,0.3247863247863248,33,252,624
480291311003,0.12,0.12,0.5333333333333333,0.12,0.12,0.5333333333333333,0.2577777777777778,3,0,41121,0.4987951807228916,0.3292307692307692,96,675,1660
480291312001,0.2991452991452991,0.1068376068376068,,0.2991452991452991,0.1068376068376068,,0.20299145299145294,2,0,39007,0.6706254948535234,0.2832764505119454,132,240,1263
480291312002,0.5459770114942529,0.3563218390804598,1.0,0.5459770114942529,0.3563218390804598,1.0,0.6340996168582376,3,1,46304,0.6935064935064935,0.2983870967741935,258,179,1540
480291313001,0.4807692307692308,0.4807692307692308,,0.4807692307692308,0.4807692307692308,,0.4807692307692308,2,1,41391,0.4196428571428571,0.1666666666666666,31,424,784
480291313002,0.2083333333333333,0.2083333333333333,,0.2083333333333333,0.2083333333333333,,0.2083333333333333,2,0,53380,0.898078529657477,0.015625,84,38,1197
480291313003,0.3458646616541353,0.0,,0.3458646616541353,0.0,,0.17293233082706766,2,0,39750,0.7502168256721596,0.1593495934959349,339,139,2306
480291313004,0.547486033519553,0.0,,0.547486033519553,0.0,,0.2737430167597765,2,0,84188,0.6432506887052342,0.0,212,295,1452
480291314011,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,3,0,108005,0.5455170044658193,0.0094722598105548,452,712,2911
480291314012,0.4657534246575342,0.4657534246575342,,0.4657534246575342,0.4657534246575342,,0.4657534246575342,2,1,89420,0.7513846153846154,0.0901856763925729,199,205,1625
480291314013,0.2523961661341853,0.1916932907348242,,0.2523961661341853,0.1916932907348242,,0.22204472843450473,2,0,85116,0.3062136790344211,0.0638977635782747,1132,304,2237
480291314014,0.3468834688346883,0.2222222222222222,0.4651162790697674,0.3468834688346883,0.2222222222222222,0.4651162790697674,0.34474065670889265,3,0,76509,0.6752069373275522,0.0792393026941362,1158,445,5074
480291314021,0.581081081081081,0.0,0.0,0.581081081081081,0.0,0.0,0.19369369369369369,3,0,82518,0.5543753161355589,0.0874751491053678,308,531,1977
480291314022,0.4956521739130435,0.2521739130434782,0.0,0.4956521739130435,0.2521739130434782,0.0,0.24927536231884054,3,0,46488,0.7359009628610729,0.2,70,111,727
480291315031,0.1845493562231759,0.1845493562231759,,0.1845493562231759,0.1845493562231759,,0.1845493562231759,2,0,34773,0.3553585817888799,0.1045296167247386,283,216,1241
480291315032,0.4487179487179487,0.0,,0.4487179487179487,0.0,,0.22435897435897434,2,0,-666666666,0.5326975476839237,0.1119402985074626,586,34,1468
480291315033,0.0,0.0,,0.0,0.0,,0.0,2,0,136696,0.5727636849132176,0.0292682926829268,154,150,749
480291315041,0.4666666666666667,0.1066666666666666,,0.4666666666666667,0.1066666666666666,,0.2866666666666666,2,0,34712,0.6329113924050633,0.2047244094488189,151,23,474
480291315042,0.0,0.0,,0.0,0.0,,0.0,2,0,64514,0.5619047619047619,0.0383275261324041,144,104,735
480291315043,0.3033175355450237,0.0758293838862559,0.0,0.3033175355450237,0.0758293838862559,0.0,0.12638230647709323,3,0,71023,0.7364981080151359,0.0753064798598949,533,217,2907
480291315051,0.5234521575984991,0.2363977485928705,0.0,0.5234521575984991,0.2363977485928705,0.0,0.25328330206378985,3,0,95590,0.5241678726483358,0.0101910828025477,237,1146,3455
480291315052,0.8315789473684211,0.2368421052631578,,0.8315789473684211,0.2368421052631578,,0.5342105263157895,2,1,67870,0.2238611713665943,0.1169977924944812,234,1501,2305
480291315061,0.3968871595330739,0.0894941634241245,,0.3968871595330739,0.0894941634241245,,0.2431906614785992,2,0,61750,0.6259541984732825,0.0668485675306957,342,533,2620
480291315062,0.3584905660377358,0.0251572327044025,0.2203389830508474,0.3584905660377358,0.0251572327044025,0.2203389830508474,0.20132892726432858,3,0,89868,0.6373040752351097,0.0817307692307692,476,451,3190
480291315071,0.696969696969697,0.3566433566433566,0.9166666666666666,0.696969696969697,0.3566433566433566,0.9166666666666666,0.6567599067599068,3,1,44135,0.6857041504079461,0.0963855421686747,359,432,2819
480291315072,0.4897959183673469,0.4897959183673469,,0.4897959183673469,0.4897959183673469,,0.4897959183673469,2,1,57344,0.2234957020057306,0.055045871559633,104,143,349
480291315073,0.261744966442953,0.0939597315436241,0.0,0.261744966442953,0.0939597315436241,0.0,0.11856823266219235,3,0,60246,0.6672560113154172,0.2114285714285714,501,194,2828
480291316011,0.7202380952380952,0.3928571428571428,0.0,0.7202380952380952,0.3928571428571428,0.0,0.37103174603174605,3,0,71521,0.5169243627246135,0.067398119122257,1062,62,2393
480291316012,0.4,0.0,1.0,0.4,0.0,1.0,0.4666666666666666,3,1,114213,0.2828488866224715,0.0297265160523186,2040,1695,5883
480291316061,0.3836930455635491,0.1534772182254196,0.0,0.3836930455635491,0.1534772182254196,0.0,0.1790567545963229,3,0,106897,0.4707168894289186,0.0573726541554959,1652,1792,8230
480291316062,0.0761421319796954,0.0,,0.0761421319796954,0.0,,0.0380710659898477,2,0,117292,0.3793752352277004,0.0,723,595,2657
480291316081,0.8605990783410138,0.6129032258064516,,0.8605990783410138,0.6129032258064516,,0.7367511520737327,2,1,36636,0.4279354479688369,0.4805876180482686,686,1212,3594
480291316082,0.3633217993079585,0.0,,0.3633217993079585,0.0,,0.18166089965397925,2,0,104840,0.2841253791708796,0.0,967,1550,3956
480291316091,0.7769230769230769,0.3,0.0,0.7769230769230769,0.3,0.0,0.358974358974359,3,0,55391,0.2836008813345924,0.1216216216216216,888,1169,3177
480291316092,0.1235294117647058,0.0,,0.1235294117647058,0.0,,0.0617647058823529,2,0,78954,0.5248366013071896,0.0,289,331,1530
480291316093,0.4280821917808219,0.136986301369863,,0.4280821917808219,0.136986301369863,,0.28253424657534243,2,0,94531,0.3720035513465522,0.0590277777777777,1024,635,3379
480291316101,0.4838709677419355,0.1218637992831541,0.0,0.4838709677419355,0.1218637992831541,0.0,0.20191158900836323,3,0,81167,0.7590286425902865,0.0651105651105651,473,236,3212
480291316102,0.572347266881029,0.1511254019292604,,0.572347266881029,0.1511254019292604,,0.3617363344051447,2,0,62308,0.433877321328081,0.1237623762376237,263,521,1777
480291316121,0.3584905660377358,0.2594339622641509,0.0,0.3584905660377358,0.2594339622641509,0.0,0.20597484276729558,3,0,94766,0.422251423565484,0.0472440944881889,631,583,2283
480291316141,0.6586538461538461,0.1658653846153846,0.0,0.6586538461538461,0.1658653846153846,0.0,0.27483974358974356,3,0,63616,0.3756976154236428,0.0719910011248594,1069,1160,3942
480291316142,,,,,,,,0,0,71096,0.5164520743919886,0.0,121,187,699
480291316151,0.698876404494382,0.2157303370786517,,0.698876404494382,0.2157303370786517,,0.45730337078651684,2,0,71086,0.334363411619283,0.0745192307692307,800,644,3236
480291316152,0.5326633165829145,0.0,,0.5326633165829145,0.0,,0.2663316582914573,2,0,64828,0.5164835164835165,0.0,360,1180,3185
480291316153,0.6911764705882353,0.5588235294117647,,0.6911764705882353,0.5588235294117647,,0.625,2,1,75907,0.606885649042684,0.1632329635499207,1290,880,5693
480291316154,0.5518518518518518,0.3481481481481481,1.0,0.5518518518518518,0.3481481481481481,1.0,0.6333333333333333,3,1,41941,0.2615101289134438,0.0453400503778337,557,646,1629
480291316161,0.3753280839895013,0.1574803149606299,,0.3753280839895013,0.1574803149606299,,0.2664041994750656,2,0,97783,0.3470367278797996,0.0132669983416252,835,1482,4792
480291316162,1.0,0.5409836065573771,,1.0,0.5409836065573771,,0.7704918032786885,2,1,72969,0.2995796713794421,0.2227891156462585,926,470,2617
480291316163,0.2950819672131147,0.0983606557377049,,0.2950819672131147,0.0983606557377049,,0.1967213114754098,2,0,66563,0.2071713147410358,0.0392857142857142,307,273,1004
480291317001,0.2888888888888888,0.0611111111111111,1.0,0.2888888888888888,0.0611111111111111,1.0,0.44999999999999996,3,0,124167,0.1107142857142857,0.0087463556851311,947,105,1400
480291318011,0.04,0.04,,0.04,0.04,,0.04,2,0,116563,0.2886435331230284,0.0922098569157392,1560,48,2536
480291318012,,,,,,,,0,0,84243,0.3146067415730337,0.0,588,9,979
480291318021,0.5,0.5,,0.5,0.5,,0.5,2,1,97310,0.3234086242299794,0.0252631578947368,1073,182,1948
480291318022,0.6356275303643725,0.5465587044534413,,0.6356275303643725,0.5465587044534413,,0.5910931174089069,2,1,84179,0.3197430195206325,0.1112943116240725,1846,667,4047
480291318023,0.5649546827794562,0.4954682779456193,1.0,0.5649546827794562,0.4954682779456193,1.0,0.6868076535750252,3,1,64699,0.6023413897280967,0.331151832460733,1013,0,2648
480291401001,0.6842105263157895,0.4421052631578947,0.0,0.6842105263157895,0.4421052631578947,0.0,0.37543859649122807,3,0,69554,0.6947496947496947,0.0,248,0,819
480291401002,0.0888888888888888,0.0,0.1162790697674418,0.0888888888888888,0.0,0.1162790697674418,0.0683893195521102,3,0,62429,0.9071428571428573,0.0341880341880341,14,0,700
480291402001,0.8113207547169812,0.6415094339622641,,0.8113207547169812,0.6415094339622641,,0.7264150943396226,2,1,31108,0.8148148148148148,0.3687150837988827,76,25,729
480291402002,0.323943661971831,0.323943661971831,,0.323943661971831,0.323943661971831,,0.323943661971831,2,0,-666666666,0.7037037037037037,0.0,88,0,297
480291402003,1.0,0.0,,1.0,0.0,,0.5,2,1,57891,0.7647058823529411,0.1532258064516129,127,31,697
480291402004,0.282051282051282,0.0,,0.282051282051282,0.0,,0.141025641025641,2,0,44315,0.89,0.4220183486238532,36,8,400
480291403001,0.6634615384615384,0.6634615384615384,0.0,0.6634615384615384,0.6634615384615384,0.0,0.4423076923076923,3,0,-666666666,0.897766323024055,0.4135593220338983,32,78,1164
480291403002,0.3173076923076923,0.2403846153846154,0.5205479452054794,0.3173076923076923,0.2403846153846154,0.5205479452054794,0.35941341763259577,3,0,52917,0.9567567567567568,0.2857142857142857,38,10,1110
480291403003,0.7948717948717948,0.3012820512820512,0.0,0.7948717948717948,0.3012820512820512,0.0,0.36538461538461536,3,0,27431,0.9754768392370572,0.46524064171123,7,0,734
480291404001,0.4375,0.0,0.0,0.4375,0.0,0.0,0.14583333333333334,3,0,71250,0.939585211902615,0.048780487804878,36,31,1109
480291404002,0.22,0.0,,0.22,0.0,,0.11,2,0,78750,0.8943089430894309,0.0,88,3,861
480291404003,0.1986301369863013,0.0,1.0,0.1986301369863013,0.0,1.0,0.39954337899543374,3,0,64306,0.9045454545454544,0.0,76,12,1320
480291404004,0.6779661016949152,0.0,0.0,0.6779661016949152,0.0,0.0,0.22598870056497175,3,0,-666666666,0.9602385685884692,0.0,20,0,503
480291405001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,54726,0.831230283911672,0.0497237569060773,81,9,634
480291405002,0.40625,0.40625,0.0,0.40625,0.40625,0.0,0.2708333333333333,3,0,49107,0.6605981794538361,0.1039603960396039,244,17,769
480291405003,0.2385321100917431,0.2385321100917431,1.0,0.2385321100917431,0.2385321100917431,1.0,0.4923547400611621,3,1,67727,0.898353614889048,0.4704225352112676,85,8,1397
480291405004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,55815,0.986717267552182,0.2083333333333333,4,3,527
480291406001,0.2752808988764045,0.1797752808988764,0.0,0.2752808988764045,0.1797752808988764,0.0,0.15168539325842698,3,0,57440,0.8988823842469399,0.275,133,37,1879
480291406002,0.7307692307692307,0.3076923076923077,0.0,0.7307692307692307,0.3076923076923077,0.0,0.3461538461538461,3,0,64762,0.8734567901234568,0.0324909747292418,120,3,972
480291407001,0.4736842105263157,0.0,0.0,0.4736842105263157,0.0,0.0,0.15789473684210523,3,0,87984,0.5672690763052208,0.0470588235294117,372,0,996
480291407002,0.7681660899653979,0.4256055363321799,,0.7681660899653979,0.4256055363321799,,0.5968858131487889,2,1,24545,0.7960057061340942,0.0601503759398496,31,89,701
480291407003,0.5227272727272727,0.3787878787878788,1.0,0.5227272727272727,0.3787878787878788,1.0,0.6338383838383838,3,1,-666666666,0.7388255915863278,0.0692640692640692,157,53,1141
480291407004,0.4264705882352941,0.0,,0.4264705882352941,0.0,,0.21323529411764705,2,0,67946,0.8390901432181971,0.0389105058365758,86,0,1187
480291407005,0.5,0.5,,0.5,0.5,,0.5,2,1,59000,0.94543429844098,0.0,49,0,898
480291408001,0.208955223880597,0.0,,0.208955223880597,0.0,,0.1044776119402985,2,0,66278,0.9040660736975856,0.2332361516034985,102,16,1574
480291408002,0.6190476190476191,0.6190476190476191,0.0,0.6190476190476191,0.6190476190476191,0.0,0.41269841269841273,3,0,75625,0.9148717948717948,0.0931372549019607,59,17,975
480291408003,0.7142857142857143,0.4033613445378151,,0.7142857142857143,0.4033613445378151,,0.5588235294117647,2,1,49511,0.9770594369134517,0.0224719101123595,22,0,959
